seed_id,view,image,label
12602,bottom,train/12602.png,broken
12603,top,train/12603.png,broken
12604,bottom,train/12604.png,broken
12606,bottom,train/12606.png,pure
12607,bottom,train/12607.png,pure
12608,bottom,train/12608.png,broken
12609,top,train/12609.png,discolored
12611,bottom,train/12611.png,pure
12612,bottom,train/12612.png,silkcut
12613,top,train/12613.png,discolored
12614,bottom,train/12614.png,broken
12615,bottom,train/12615.png,pure
12617,top,train/12617.png,broken
12618,bottom,train/12618.png,broken
12619,top,train/12619.png,discolored
12622,bottom,train/12622.png,broken
12623,top,train/12623.png,broken
12624,top,train/12624.png,broken
12625,bottom,train/12625.png,discolored
12627,bottom,train/12627.png,broken
12628,top,train/12628.png,pure
12632,top,train/12632.png,broken
12634,top,train/12634.png,silkcut
12635,bottom,train/12635.png,pure
12637,top,train/12637.png,pure
12638,top,train/12638.png,discolored
12641,bottom,train/12641.png,pure
12642,top,train/12642.png,pure
12643,bottom,train/12643.png,discolored
12644,bottom,train/12644.png,pure
12645,top,train/12645.png,silkcut
12646,bottom,train/12646.png,discolored
12647,top,train/12647.png,broken
12648,bottom,train/12648.png,broken
12649,top,train/12649.png,broken
12650,bottom,train/12650.png,discolored
12652,bottom,train/12652.png,pure
12653,top,train/12653.png,silkcut
12654,top,train/12654.png,pure
12656,top,train/12656.png,silkcut
12657,top,train/12657.png,broken
12659,bottom,train/12659.png,broken
12661,bottom,train/12661.png,pure
12662,bottom,train/12662.png,broken
12664,top,train/12664.png,broken
12665,bottom,train/12665.png,discolored
12666,bottom,train/12666.png,silkcut
12667,bottom,train/12667.png,pure
12668,top,train/12668.png,discolored
12670,bottom,train/12670.png,silkcut
12671,bottom,train/12671.png,silkcut
12672,bottom,train/12672.png,discolored
12674,top,train/12674.png,discolored
12676,top,train/12676.png,broken
12677,bottom,train/12677.png,broken
12678,bottom,train/12678.png,pure
12682,bottom,train/12682.png,pure
12683,top,train/12683.png,discolored
12684,top,train/12684.png,silkcut
12686,top,train/12686.png,discolored
12687,bottom,train/12687.png,broken
12688,top,train/12688.png,pure
12689,bottom,train/12689.png,broken
12690,top,train/12690.png,pure
12691,top,train/12691.png,discolored
12692,bottom,train/12692.png,pure
12693,top,train/12693.png,pure
12696,bottom,train/12696.png,broken
12697,top,train/12697.png,discolored
12698,top,train/12698.png,pure
12699,bottom,train/12699.png,pure
12700,top,train/12700.png,pure
12701,top,train/12701.png,broken
12702,top,train/12702.png,pure
12704,top,train/12704.png,broken
12706,bottom,train/12706.png,broken
12709,top,train/12709.png,pure
12710,bottom,train/12710.png,discolored
12711,bottom,train/12711.png,broken
12712,top,train/12712.png,pure
12713,top,train/12713.png,pure
12714,bottom,train/12714.png,broken
12715,top,train/12715.png,discolored
12716,bottom,train/12716.png,broken
12717,top,train/12717.png,discolored
12718,bottom,train/12718.png,pure
12719,bottom,train/12719.png,pure
12721,bottom,train/12721.png,broken
12723,top,train/12723.png,silkcut
12724,top,train/12724.png,silkcut
12725,bottom,train/12725.png,silkcut
12726,bottom,train/12726.png,pure
12727,bottom,train/12727.png,silkcut
12728,top,train/12728.png,broken
12730,top,train/12730.png,silkcut
12731,top,train/12731.png,pure
12732,top,train/12732.png,broken
12733,bottom,train/12733.png,broken
12734,top,train/12734.png,pure
12735,bottom,train/12735.png,pure
12736,bottom,train/12736.png,broken
12737,bottom,train/12737.png,pure
12738,top,train/12738.png,broken
12739,bottom,train/12739.png,pure
12740,bottom,train/12740.png,pure
12741,bottom,train/12741.png,silkcut
12742,top,train/12742.png,discolored
12743,top,train/12743.png,discolored
12744,bottom,train/12744.png,silkcut
12745,top,train/12745.png,broken
12746,bottom,train/12746.png,discolored
12747,bottom,train/12747.png,broken
12749,top,train/12749.png,pure
12750,top,train/12750.png,pure
12751,bottom,train/12751.png,pure
12752,top,train/12752.png,pure
12753,bottom,train/12753.png,discolored
12754,top,train/12754.png,broken
12755,top,train/12755.png,broken
12756,bottom,train/12756.png,pure
12758,top,train/12758.png,discolored
12761,bottom,train/12761.png,broken
12762,top,train/12762.png,pure
12764,top,train/12764.png,broken
12766,bottom,train/12766.png,silkcut
12767,bottom,train/12767.png,broken
12768,top,train/12768.png,broken
12769,bottom,train/12769.png,pure
12771,top,train/12771.png,pure
12772,bottom,train/12772.png,discolored
12773,bottom,train/12773.png,pure
12774,bottom,train/12774.png,broken
12775,top,train/12775.png,pure
12776,bottom,train/12776.png,silkcut
12777,bottom,train/12777.png,pure
12778,bottom,train/12778.png,broken
12782,bottom,train/12782.png,discolored
12783,top,train/12783.png,discolored
12784,bottom,train/12784.png,pure
12785,bottom,train/12785.png,pure
12786,bottom,train/12786.png,pure
12787,top,train/12787.png,pure
12788,top,train/12788.png,pure
12789,bottom,train/12789.png,discolored
12791,bottom,train/12791.png,pure
12793,top,train/12793.png,broken
12796,bottom,train/12796.png,pure
12797,top,train/12797.png,pure
12798,top,train/12798.png,broken
12799,bottom,train/12799.png,discolored
12800,bottom,train/12800.png,silkcut
12801,top,train/12801.png,pure
12802,top,train/12802.png,broken
12803,top,train/12803.png,pure
12804,top,train/12804.png,broken
12805,top,train/12805.png,silkcut
12807,top,train/12807.png,discolored
12808,bottom,train/12808.png,pure
12810,bottom,train/12810.png,discolored
12811,bottom,train/12811.png,broken
12812,bottom,train/12812.png,broken
12813,top,train/12813.png,broken
12815,top,train/12815.png,silkcut
12816,bottom,train/12816.png,broken
12817,top,train/12817.png,broken
12819,bottom,train/12819.png,silkcut
12821,top,train/12821.png,broken
12822,top,train/12822.png,pure
12823,top,train/12823.png,pure
12825,top,train/12825.png,broken
12827,bottom,train/12827.png,pure
12828,top,train/12828.png,pure
12829,bottom,train/12829.png,pure
12831,top,train/12831.png,broken
12832,top,train/12832.png,broken
12833,top,train/12833.png,broken
12834,top,train/12834.png,discolored
12835,top,train/12835.png,broken
12836,bottom,train/12836.png,pure
12837,top,train/12837.png,pure
12838,top,train/12838.png,discolored
12839,top,train/12839.png,pure
12840,bottom,train/12840.png,silkcut
12841,top,train/12841.png,broken
12842,bottom,train/12842.png,broken
12844,top,train/12844.png,broken
12847,bottom,train/12847.png,discolored
12848,bottom,train/12848.png,discolored
12850,top,train/12850.png,silkcut
12851,top,train/12851.png,broken
12852,top,train/12852.png,broken
12853,bottom,train/12853.png,silkcut
12854,top,train/12854.png,broken
12855,top,train/12855.png,broken
12856,top,train/12856.png,broken
12857,top,train/12857.png,discolored
12858,top,train/12858.png,pure
12859,bottom,train/12859.png,broken
12860,bottom,train/12860.png,silkcut
12861,top,train/12861.png,pure
12862,bottom,train/12862.png,pure
12864,top,train/12864.png,broken
12865,bottom,train/12865.png,pure
12866,bottom,train/12866.png,broken
12867,top,train/12867.png,broken
12868,top,train/12868.png,silkcut
12869,bottom,train/12869.png,discolored
12870,bottom,train/12870.png,pure
12871,bottom,train/12871.png,discolored
12873,bottom,train/12873.png,discolored
12876,bottom,train/12876.png,discolored
12877,bottom,train/12877.png,broken
12880,bottom,train/12880.png,pure
12881,bottom,train/12881.png,pure
12882,bottom,train/12882.png,pure
12883,bottom,train/12883.png,broken
12884,top,train/12884.png,pure
12885,bottom,train/12885.png,pure
12886,bottom,train/12886.png,broken
12887,top,train/12887.png,silkcut
12888,bottom,train/12888.png,pure
12889,bottom,train/12889.png,discolored
12891,bottom,train/12891.png,broken
12892,bottom,train/12892.png,discolored
12893,top,train/12893.png,pure
12894,top,train/12894.png,discolored
12896,top,train/12896.png,pure
12897,top,train/12897.png,pure
12898,bottom,train/12898.png,pure
12899,bottom,train/12899.png,pure
12900,top,train/12900.png,discolored
12901,bottom,train/12901.png,broken
12902,bottom,train/12902.png,pure
12903,top,train/12903.png,pure
12904,bottom,train/12904.png,pure
12905,bottom,train/12905.png,broken
12906,bottom,train/12906.png,pure
12908,top,train/12908.png,silkcut
12909,top,train/12909.png,discolored
12910,bottom,train/12910.png,broken
12911,bottom,train/12911.png,pure
12912,bottom,train/12912.png,pure
12913,top,train/12913.png,broken
12914,bottom,train/12914.png,discolored
12915,bottom,train/12915.png,pure
12916,bottom,train/12916.png,discolored
12918,top,train/12918.png,pure
12919,bottom,train/12919.png,broken
12920,bottom,train/12920.png,pure
12921,bottom,train/12921.png,discolored
12922,top,train/12922.png,broken
12923,top,train/12923.png,pure
12924,bottom,train/12924.png,discolored
12925,top,train/12925.png,pure
12926,bottom,train/12926.png,silkcut
12927,bottom,train/12927.png,pure
12928,bottom,train/12928.png,broken
12929,top,train/12929.png,silkcut
12930,top,train/12930.png,discolored
12932,bottom,train/12932.png,pure
12933,top,train/12933.png,broken
12935,top,train/12935.png,pure
12936,top,train/12936.png,pure
12937,top,train/12937.png,broken
12941,top,train/12941.png,broken
12942,top,train/12942.png,silkcut
12944,bottom,train/12944.png,broken
12945,top,train/12945.png,silkcut
12947,top,train/12947.png,broken
12949,top,train/12949.png,discolored
12950,top,train/12950.png,discolored
12951,top,train/12951.png,pure
12952,top,train/12952.png,broken
12953,bottom,train/12953.png,discolored
12955,top,train/12955.png,pure
12956,top,train/12956.png,pure
12957,bottom,train/12957.png,pure
12958,top,train/12958.png,pure
12961,top,train/12961.png,discolored
12962,bottom,train/12962.png,pure
12963,top,train/12963.png,pure
12964,top,train/12964.png,pure
12965,top,train/12965.png,discolored
12967,bottom,train/12967.png,pure
12968,bottom,train/12968.png,silkcut
12969,bottom,train/12969.png,pure
12970,bottom,train/12970.png,silkcut
12971,bottom,train/12971.png,broken
12972,bottom,train/12972.png,pure
12973,bottom,train/12973.png,broken
12975,bottom,train/12975.png,pure
12976,bottom,train/12976.png,pure
12977,bottom,train/12977.png,discolored
12978,bottom,train/12978.png,pure
12980,top,train/12980.png,broken
12981,bottom,train/12981.png,silkcut
12982,bottom,train/12982.png,pure
12984,top,train/12984.png,pure
12985,bottom,train/12985.png,pure
12986,top,train/12986.png,broken
12987,bottom,train/12987.png,pure
12988,top,train/12988.png,broken
12989,bottom,train/12989.png,broken
12990,top,train/12990.png,broken
12991,top,train/12991.png,discolored
12992,bottom,train/12992.png,discolored
12993,bottom,train/12993.png,broken
12995,top,train/12995.png,pure
12996,top,train/12996.png,broken
12997,bottom,train/12997.png,discolored
12998,bottom,train/12998.png,broken
12999,top,train/12999.png,pure
13000,top,train/13000.png,discolored
13001,bottom,train/13001.png,broken
13002,top,train/13002.png,discolored
13003,top,train/13003.png,pure
13004,top,train/13004.png,discolored
13006,top,train/13006.png,broken
13007,top,train/13007.png,broken
13008,top,train/13008.png,pure
13009,bottom,train/13009.png,pure
13010,top,train/13010.png,pure
13014,bottom,train/13014.png,pure
13015,bottom,train/13015.png,pure
13016,top,train/13016.png,broken
13019,top,train/13019.png,discolored
13020,top,train/13020.png,pure
13021,bottom,train/13021.png,pure
13022,top,train/13022.png,discolored
13024,bottom,train/13024.png,pure
13025,bottom,train/13025.png,pure
13026,bottom,train/13026.png,pure
13027,top,train/13027.png,pure
13028,top,train/13028.png,broken
13029,top,train/13029.png,pure
13030,bottom,train/13030.png,silkcut
13031,top,train/13031.png,discolored
13032,top,train/13032.png,broken
13033,bottom,train/13033.png,pure
13034,top,train/13034.png,discolored
13037,top,train/13037.png,pure
13039,top,train/13039.png,pure
13040,bottom,train/13040.png,pure
13042,top,train/13042.png,broken
13043,bottom,train/13043.png,pure
13044,bottom,train/13044.png,pure
13046,bottom,train/13046.png,pure
13047,top,train/13047.png,discolored
13049,bottom,train/13049.png,broken
13052,bottom,train/13052.png,broken
13053,bottom,train/13053.png,silkcut
13054,bottom,train/13054.png,pure
13055,top,train/13055.png,broken
13057,top,train/13057.png,discolored
13058,top,train/13058.png,broken
13060,bottom,train/13060.png,pure
13061,bottom,train/13061.png,discolored
13062,bottom,train/13062.png,broken
13063,top,train/13063.png,silkcut
13064,bottom,train/13064.png,discolored
13065,top,train/13065.png,silkcut
13066,bottom,train/13066.png,broken
13068,bottom,train/13068.png,broken
13069,bottom,train/13069.png,pure
13071,top,train/13071.png,broken
13072,top,train/13072.png,broken
13073,top,train/13073.png,broken
13075,bottom,train/13075.png,pure
13076,top,train/13076.png,broken
13077,bottom,train/13077.png,broken
13078,top,train/13078.png,pure
13079,top,train/13079.png,pure
13080,top,train/13080.png,discolored
13081,top,train/13081.png,broken
13082,top,train/13082.png,broken
13083,bottom,train/13083.png,pure
13084,top,train/13084.png,broken
13085,top,train/13085.png,pure
13086,bottom,train/13086.png,pure
13089,bottom,train/13089.png,pure
13090,top,train/13090.png,pure
13091,top,train/13091.png,pure
13092,top,train/13092.png,discolored
13093,bottom,train/13093.png,pure
13094,top,train/13094.png,discolored
13095,top,train/13095.png,broken
13096,bottom,train/13096.png,broken
13098,bottom,train/13098.png,pure
13099,top,train/13099.png,pure
13100,top,train/13100.png,pure
13101,top,train/13101.png,broken
13102,bottom,train/13102.png,silkcut
13103,top,train/13103.png,broken
13104,bottom,train/13104.png,discolored
13105,top,train/13105.png,broken
13107,top,train/13107.png,silkcut
13108,top,train/13108.png,silkcut
13109,bottom,train/13109.png,pure
13111,top,train/13111.png,discolored
13112,top,train/13112.png,broken
13113,top,train/13113.png,pure
13114,top,train/13114.png,broken
13115,bottom,train/13115.png,discolored
13116,bottom,train/13116.png,silkcut
13117,bottom,train/13117.png,pure
13119,top,train/13119.png,silkcut
13120,top,train/13120.png,pure
13121,top,train/13121.png,pure
13122,bottom,train/13122.png,broken
13123,bottom,train/13123.png,pure
13124,bottom,train/13124.png,discolored
13125,bottom,train/13125.png,broken
13127,bottom,train/13127.png,pure
13130,top,train/13130.png,discolored
13132,bottom,train/13132.png,silkcut
13133,bottom,train/13133.png,pure
13134,top,train/13134.png,pure
13135,top,train/13135.png,broken
13137,top,train/13137.png,pure
13138,bottom,train/13138.png,broken
13139,top,train/13139.png,broken
13140,bottom,train/13140.png,pure
13141,bottom,train/13141.png,broken
13142,bottom,train/13142.png,discolored
13143,bottom,train/13143.png,pure
13144,top,train/13144.png,discolored
13145,bottom,train/13145.png,pure
13146,top,train/13146.png,broken
13147,bottom,train/13147.png,pure
13148,top,train/13148.png,discolored
13149,bottom,train/13149.png,pure
13151,bottom,train/13151.png,pure
13153,bottom,train/13153.png,discolored
13154,bottom,train/13154.png,pure
13155,top,train/13155.png,pure
13157,bottom,train/13157.png,discolored
13158,top,train/13158.png,silkcut
13159,top,train/13159.png,pure
13160,bottom,train/13160.png,broken
13161,top,train/13161.png,broken
13163,bottom,train/13163.png,discolored
13164,top,train/13164.png,discolored
13165,bottom,train/13165.png,pure
13167,top,train/13167.png,discolored
13168,bottom,train/13168.png,broken
13169,top,train/13169.png,discolored
13170,bottom,train/13170.png,pure
13171,top,train/13171.png,broken
13173,top,train/13173.png,silkcut
13175,bottom,train/13175.png,discolored
13176,top,train/13176.png,silkcut
13177,bottom,train/13177.png,broken
13178,bottom,train/13178.png,broken
13179,top,train/13179.png,pure
13180,top,train/13180.png,broken
13181,bottom,train/13181.png,pure
13183,top,train/13183.png,broken
13185,top,train/13185.png,pure
13186,top,train/13186.png,pure
13187,bottom,train/13187.png,broken
13189,bottom,train/13189.png,discolored
13192,bottom,train/13192.png,broken
13193,bottom,train/13193.png,silkcut
13195,bottom,train/13195.png,broken
13197,top,train/13197.png,pure
13200,top,train/13200.png,broken
13201,bottom,train/13201.png,discolored
13202,top,train/13202.png,broken
13203,top,train/13203.png,pure
13204,top,train/13204.png,broken
13205,bottom,train/13205.png,broken
13207,bottom,train/13207.png,silkcut
13208,top,train/13208.png,broken
13209,top,train/13209.png,pure
13210,top,train/13210.png,pure
13211,bottom,train/13211.png,pure
13213,bottom,train/13213.png,discolored
13214,top,train/13214.png,pure
13215,top,train/13215.png,discolored
13216,top,train/13216.png,pure
13217,bottom,train/13217.png,pure
13218,bottom,train/13218.png,discolored
13219,bottom,train/13219.png,pure
13220,bottom,train/13220.png,pure
13226,top,train/13226.png,pure
13228,top,train/13228.png,pure
13229,bottom,train/13229.png,pure
13230,bottom,train/13230.png,silkcut
13231,bottom,train/13231.png,broken
13232,bottom,train/13232.png,pure
13233,top,train/13233.png,broken
13235,bottom,train/13235.png,pure
13237,bottom,train/13237.png,pure
13239,bottom,train/13239.png,broken
13240,bottom,train/13240.png,pure
13241,bottom,train/13241.png,broken
13243,top,train/13243.png,silkcut
13244,bottom,train/13244.png,discolored
13245,top,train/13245.png,broken
13246,bottom,train/13246.png,discolored
13247,bottom,train/13247.png,pure
13248,top,train/13248.png,broken
13249,top,train/13249.png,pure
13250,bottom,train/13250.png,pure
13251,top,train/13251.png,pure
13252,bottom,train/13252.png,discolored
13253,bottom,train/13253.png,pure
13254,top,train/13254.png,pure
13255,bottom,train/13255.png,pure
13257,top,train/13257.png,broken
13258,bottom,train/13258.png,pure
13260,bottom,train/13260.png,pure
13261,bottom,train/13261.png,pure
13262,top,train/13262.png,pure
13263,top,train/13263.png,broken
13264,top,train/13264.png,broken
13265,top,train/13265.png,broken
13267,bottom,train/13267.png,pure
13268,top,train/13268.png,pure
13269,bottom,train/13269.png,broken
13270,bottom,train/13270.png,discolored
13273,bottom,train/13273.png,pure
13274,top,train/13274.png,broken
13276,top,train/13276.png,silkcut
13277,top,train/13277.png,pure
13279,bottom,train/13279.png,broken
13280,bottom,train/13280.png,pure
13281,bottom,train/13281.png,discolored
13282,bottom,train/13282.png,pure
13284,top,train/13284.png,pure
13285,top,train/13285.png,discolored
13286,bottom,train/13286.png,silkcut
13288,top,train/13288.png,pure
13289,top,train/13289.png,pure
13290,bottom,train/13290.png,pure
13291,top,train/13291.png,silkcut
13292,top,train/13292.png,pure
13294,top,train/13294.png,broken
13295,top,train/13295.png,pure
13297,bottom,train/13297.png,discolored
13298,bottom,train/13298.png,silkcut
13299,top,train/13299.png,discolored
13300,top,train/13300.png,discolored
13302,bottom,train/13302.png,pure
13303,bottom,train/13303.png,broken
13304,top,train/13304.png,discolored
13305,bottom,train/13305.png,pure
13306,top,train/13306.png,pure
13307,top,train/13307.png,broken
13308,top,train/13308.png,pure
13309,top,train/13309.png,pure
13310,bottom,train/13310.png,pure
13311,bottom,train/13311.png,broken
13312,bottom,train/13312.png,pure
13314,bottom,train/13314.png,pure
13315,bottom,train/13315.png,pure
13317,bottom,train/13317.png,pure
13319,top,train/13319.png,broken
13320,top,train/13320.png,pure
13321,top,train/13321.png,broken
13322,top,train/13322.png,broken
13323,bottom,train/13323.png,discolored
13325,bottom,train/13325.png,broken
13326,top,train/13326.png,broken
13327,top,train/13327.png,broken
13328,top,train/13328.png,pure
13330,top,train/13330.png,pure
13331,bottom,train/13331.png,silkcut
13333,top,train/13333.png,broken
13335,top,train/13335.png,pure
13336,bottom,train/13336.png,pure
13338,bottom,train/13338.png,broken
13340,bottom,train/13340.png,broken
13341,bottom,train/13341.png,pure
13342,top,train/13342.png,pure
13343,bottom,train/13343.png,broken
13344,top,train/13344.png,broken
13345,top,train/13345.png,pure
13347,bottom,train/13347.png,discolored
13348,top,train/13348.png,silkcut
13350,bottom,train/13350.png,pure
13351,bottom,train/13351.png,pure
13352,bottom,train/13352.png,broken
13353,top,train/13353.png,pure
13355,top,train/13355.png,broken
13356,bottom,train/13356.png,broken
13357,bottom,train/13357.png,pure
13359,top,train/13359.png,broken
13360,top,train/13360.png,pure
13361,top,train/13361.png,broken
13363,top,train/13363.png,pure
13364,bottom,train/13364.png,pure
13365,top,train/13365.png,pure
13366,bottom,train/13366.png,broken
13367,top,train/13367.png,broken
13369,bottom,train/13369.png,discolored
13370,bottom,train/13370.png,broken
13371,top,train/13371.png,broken
13372,top,train/13372.png,discolored
13373,bottom,train/13373.png,discolored
13375,bottom,train/13375.png,broken
13376,top,train/13376.png,silkcut
13377,top,train/13377.png,pure
13378,top,train/13378.png,broken
13379,top,train/13379.png,discolored
13380,bottom,train/13380.png,pure
13382,top,train/13382.png,pure
13383,top,train/13383.png,broken
13385,top,train/13385.png,broken
13387,bottom,train/13387.png,pure
13389,bottom,train/13389.png,pure
13390,top,train/13390.png,pure
13391,top,train/13391.png,pure
13392,bottom,train/13392.png,discolored
13393,top,train/13393.png,pure
13395,top,train/13395.png,pure
13396,bottom,train/13396.png,broken
13398,top,train/13398.png,discolored
13399,top,train/13399.png,silkcut
13400,top,train/13400.png,pure
13401,top,train/13401.png,discolored
13402,bottom,train/13402.png,pure
13403,top,train/13403.png,broken
13404,bottom,train/13404.png,pure
13405,bottom,train/13405.png,pure
13406,bottom,train/13406.png,discolored
13408,bottom,train/13408.png,broken
13410,top,train/13410.png,silkcut
13411,bottom,train/13411.png,silkcut
13413,top,train/13413.png,broken
13414,top,train/13414.png,broken
13415,top,train/13415.png,pure
13416,top,train/13416.png,pure
13418,bottom,train/13418.png,silkcut
13419,bottom,train/13419.png,broken
13421,top,train/13421.png,broken
13422,top,train/13422.png,pure
13424,bottom,train/13424.png,discolored
13426,bottom,train/13426.png,broken
13427,top,train/13427.png,silkcut
13428,top,train/13428.png,broken
13429,bottom,train/13429.png,pure
13430,top,train/13430.png,pure
13431,bottom,train/13431.png,broken
13434,top,train/13434.png,pure
13435,top,train/13435.png,pure
13436,top,train/13436.png,broken
13437,bottom,train/13437.png,broken
13438,top,train/13438.png,broken
13439,top,train/13439.png,pure
13442,bottom,train/13442.png,discolored
13443,top,train/13443.png,broken
13444,bottom,train/13444.png,pure
13445,bottom,train/13445.png,pure
13446,top,train/13446.png,pure
13447,top,train/13447.png,pure
13448,top,train/13448.png,pure
13449,top,train/13449.png,broken
13450,bottom,train/13450.png,broken
13451,top,train/13451.png,broken
13452,bottom,train/13452.png,silkcut
13453,bottom,train/13453.png,broken
13454,top,train/13454.png,broken
13458,bottom,train/13458.png,broken
13459,bottom,train/13459.png,pure
13461,bottom,train/13461.png,broken
13462,bottom,train/13462.png,broken
13463,top,train/13463.png,silkcut
13464,bottom,train/13464.png,pure
13465,top,train/13465.png,pure
13466,bottom,train/13466.png,pure
13467,bottom,train/13467.png,pure
13469,bottom,train/13469.png,pure
13470,bottom,train/13470.png,pure
13471,bottom,train/13471.png,broken
13472,bottom,train/13472.png,pure
13473,bottom,train/13473.png,pure
13474,bottom,train/13474.png,pure
13475,top,train/13475.png,broken
13476,bottom,train/13476.png,pure
13477,bottom,train/13477.png,pure
13478,bottom,train/13478.png,broken
13479,bottom,train/13479.png,pure
13480,top,train/13480.png,broken
13482,bottom,train/13482.png,pure
13483,bottom,train/13483.png,discolored
13484,bottom,train/13484.png,broken
13485,top,train/13485.png,broken
13486,bottom,train/13486.png,pure
13487,top,train/13487.png,discolored
13488,top,train/13488.png,silkcut
13489,top,train/13489.png,pure
13491,bottom,train/13491.png,discolored
13492,top,train/13492.png,broken
13493,bottom,train/13493.png,discolored
13494,top,train/13494.png,discolored
13495,bottom,train/13495.png,pure
13496,bottom,train/13496.png,broken
13497,bottom,train/13497.png,pure
13498,top,train/13498.png,pure
13499,top,train/13499.png,discolored
13500,bottom,train/13500.png,silkcut
13502,bottom,train/13502.png,broken
13504,top,train/13504.png,pure
13505,bottom,train/13505.png,pure
13506,top,train/13506.png,pure
13507,top,train/13507.png,broken
13508,bottom,train/13508.png,silkcut
13509,bottom,train/13509.png,pure
13510,top,train/13510.png,broken
13512,bottom,train/13512.png,pure
13513,top,train/13513.png,pure
13514,bottom,train/13514.png,discolored
13516,bottom,train/13516.png,pure
13517,bottom,train/13517.png,pure
13519,top,train/13519.png,broken
13520,top,train/13520.png,discolored
13521,top,train/13521.png,silkcut
13523,top,train/13523.png,broken
13525,top,train/13525.png,broken
13526,bottom,train/13526.png,pure
13527,top,train/13527.png,broken
13528,bottom,train/13528.png,broken
13529,bottom,train/13529.png,discolored
13530,top,train/13530.png,discolored
13531,top,train/13531.png,discolored
13532,top,train/13532.png,pure
13533,top,train/13533.png,silkcut
13536,bottom,train/13536.png,discolored
13537,bottom,train/13537.png,broken
13538,top,train/13538.png,broken
13540,bottom,train/13540.png,pure
13541,bottom,train/13541.png,silkcut
13542,top,train/13542.png,broken
13545,top,train/13545.png,pure
13546,bottom,train/13546.png,pure
13547,top,train/13547.png,pure
13549,bottom,train/13549.png,discolored
13550,top,train/13550.png,discolored
13552,top,train/13552.png,broken
13553,bottom,train/13553.png,pure
13554,bottom,train/13554.png,pure
13555,bottom,train/13555.png,silkcut
13556,bottom,train/13556.png,silkcut
13559,bottom,train/13559.png,pure
13560,top,train/13560.png,pure
13561,top,train/13561.png,discolored
13562,bottom,train/13562.png,pure
13563,top,train/13563.png,broken
13564,bottom,train/13564.png,pure
13565,top,train/13565.png,broken
13566,bottom,train/13566.png,discolored
13568,top,train/13568.png,broken
13569,top,train/13569.png,broken
13570,top,train/13570.png,discolored
13571,top,train/13571.png,pure
13572,bottom,train/13572.png,broken
13575,top,train/13575.png,pure
13576,top,train/13576.png,broken
13577,top,train/13577.png,pure
13578,bottom,train/13578.png,broken
13580,bottom,train/13580.png,broken
13581,top,train/13581.png,pure
13582,bottom,train/13582.png,discolored
13583,top,train/13583.png,pure
13584,bottom,train/13584.png,pure
13585,bottom,train/13585.png,pure
13586,bottom,train/13586.png,pure
13589,bottom,train/13589.png,discolored
13590,top,train/13590.png,pure
13591,bottom,train/13591.png,broken
13595,top,train/13595.png,broken
13596,bottom,train/13596.png,pure
13598,top,train/13598.png,broken
13599,bottom,train/13599.png,pure
13601,top,train/13601.png,discolored
13603,bottom,train/13603.png,broken
13604,bottom,train/13604.png,broken
13605,top,train/13605.png,pure
13606,top,train/13606.png,pure
13607,bottom,train/13607.png,pure
13608,bottom,train/13608.png,broken
13609,top,train/13609.png,pure
13610,bottom,train/13610.png,broken
13612,bottom,train/13612.png,silkcut
13613,top,train/13613.png,pure
13614,bottom,train/13614.png,discolored
13615,bottom,train/13615.png,pure
13616,bottom,train/13616.png,silkcut
13618,top,train/13618.png,discolored
13619,top,train/13619.png,silkcut
13622,top,train/13622.png,discolored
13623,bottom,train/13623.png,pure
13625,top,train/13625.png,pure
13626,top,train/13626.png,silkcut
13627,bottom,train/13627.png,silkcut
13628,bottom,train/13628.png,pure
13629,top,train/13629.png,discolored
13630,top,train/13630.png,pure
13632,top,train/13632.png,silkcut
13633,top,train/13633.png,discolored
13634,bottom,train/13634.png,broken
13636,bottom,train/13636.png,pure
13637,top,train/13637.png,pure
13638,top,train/13638.png,silkcut
13640,bottom,train/13640.png,broken
13641,bottom,train/13641.png,broken
13642,bottom,train/13642.png,silkcut
13644,bottom,train/13644.png,broken
13646,bottom,train/13646.png,silkcut
13647,top,train/13647.png,pure
13649,bottom,train/13649.png,broken
13651,bottom,train/13651.png,pure
13653,bottom,train/13653.png,pure
13654,top,train/13654.png,pure
13657,bottom,train/13657.png,pure
13659,top,train/13659.png,discolored
13660,bottom,train/13660.png,broken
13661,top,train/13661.png,broken
13662,top,train/13662.png,pure
13663,top,train/13663.png,pure
13664,top,train/13664.png,broken
13665,bottom,train/13665.png,pure
13666,top,train/13666.png,discolored
13667,bottom,train/13667.png,pure
13668,bottom,train/13668.png,pure
13669,top,train/13669.png,pure
13670,bottom,train/13670.png,silkcut
13671,top,train/13671.png,discolored
13672,top,train/13672.png,silkcut
13673,bottom,train/13673.png,discolored
13674,bottom,train/13674.png,discolored
13675,top,train/13675.png,broken
13676,bottom,train/13676.png,discolored
13677,top,train/13677.png,broken
13678,top,train/13678.png,broken
13679,top,train/13679.png,discolored
13680,bottom,train/13680.png,discolored
13681,top,train/13681.png,pure
13682,bottom,train/13682.png,broken
13683,bottom,train/13683.png,discolored
13684,bottom,train/13684.png,broken
13685,top,train/13685.png,pure
13686,top,train/13686.png,pure
13687,top,train/13687.png,pure
13688,bottom,train/13688.png,pure
13689,bottom,train/13689.png,silkcut
13690,top,train/13690.png,pure
13691,bottom,train/13691.png,pure
13693,bottom,train/13693.png,silkcut
13694,bottom,train/13694.png,silkcut
13695,top,train/13695.png,broken
13696,top,train/13696.png,pure
